ID,Age,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Money_spent,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Total_accepted,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
3595,62,1963,Graduation,Together,"₹ 77,226.00",0,1,28-02-2014,29,"1,138.00",631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,3,11,0
3598,53,1972,Graduation,Married,"₹ 62,710.00",0,1,23-05-2013,53,606,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,3,11,0
3599,55,1970,Graduation,Married,"₹ 63,684.00",0,1,26-11-2012,61,"1,464.00",575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,3,11,0
3602,67,1958,Master,Married,"₹ 51,412.00",0,1,31-12-2013,42,195,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,3,11,0
3619,65,1960,2n Cycle,Divorced,"₹ 87,305.00",0,0,23-09-2012,19,"1,152.00",345,25,501,63,138,80,1,5,3,8,2,1,0,0,1,0,0,0,3,11,1
3623,49,1976,Graduation,Together,"₹ 21,675.00",1,0,11-06-2014,55,45,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,3,11,0
3628,38,1987,Basic,Single,"₹ 15,038.00",1,0,29-01-2013,93,80,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,3,11,0
3629,47,1978,Graduation,Single,"₹ 38,557.00",1,0,19-12-2012,17,145,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,0,3,11,0
3635,63,1962,PhD,Single,"₹ 52,597.00",0,1,07-05-2014,69,578,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,3,11,0
3641,49,1976,Graduation,Married,"₹ 13,624.00",1,0,20-01-2013,93,36,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0
3643,51,1974,Master,Married,"₹ 63,206.00",0,0,20-03-2014,65,928,750,8,125,11,8,26,1,4,3,6,2,1,0,0,1,0,0,0,3,11,0
3645,53,1972,PhD,Single,"₹ 27,213.00",1,0,30-08-2012,19,70,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,0,3,11,1
3657,39,1986,Graduation,Single,"₹ 39,146.00",1,0,14-02-2013,1,165,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,3,11,0
3661,30,1995,2n Cycle,Single,"₹ 80,617.00",0,0,12-10-2012,42,"1,435.00",594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,0,3,11,0
3665,48,1977,2n Cycle,Together,"₹ 25,315.00",1,0,07-11-2013,46,54,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,0,3,11,0
3667,56,1969,Graduation,Married,"₹ 80,952.00",0,0,28-02-2013,20,"1,757.00",778,178,689,41,27,44,1,8,5,11,8,3,0,1,1,1,0,0,3,11,1
3673,54,1971,Graduation,Single,"₹ 55,239.00",0,1,14-07-2013,59,779,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,3,11,0
3678,52,1973,Graduation,Widow,"₹ 60,208.00",1,1,07-10-2012,13,656,488,23,71,15,0,59,11,8,3,7,7,1,0,1,0,0,0,0,3,11,1
3690,39,1986,Master,Married,"₹ 80,141.00",0,0,11-01-2013,20,"2,091.00",1184,102,673,52,40,40,1,7,4,10,6,1,0,0,1,0,0,0,3,11,1
3696,60,1965,Graduation,Divorced,"₹ 30,630.00",1,1,27-01-2014,67,52,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0
3697,71,1954,Graduation,Together,"₹ 39,898.00",0,1,12-02-2013,20,134,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,3,11,0
3698,42,1983,Graduation,Together,"₹ 78,687.00",0,0,09-08-2012,13,"2,130.00",817,185,687,145,55,241,1,4,6,8,2,1,0,0,1,0,0,0,3,11,1
3706,47,1978,Graduation,Single,"₹ 28,647.00",1,0,21-08-2013,54,94,19,8,29,0,12,26,1,2,2,2,7,1,1,0,0,0,0,0,3,11,1
3710,41,1984,PhD,Single,"₹ 39,684.00",1,0,12-10-2012,41,81,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,0,1,3,11,1
3711,81,1944,Master,Married,"₹ 80,184.00",0,0,01-03-2014,19,"1,902.00",1035,134,670,25,38,0,1,6,3,10,3,2,0,0,1,1,0,0,3,11,0
3712,66,1959,Graduation,Divorced,"₹ 52,332.00",0,0,28-08-2013,63,259,212,5,33,7,0,2,1,3,2,6,4,1,0,1,0,0,0,0,3,11,0
3717,66,1959,Graduation,Married,"₹ 61,180.00",0,1,23-04-2014,70,704,403,24,29,6,24,218,2,5,5,6,3,1,1,0,0,0,0,0,3,11,0
3722,53,1972,Graduation,Single,"₹ 44,503.00",1,1,16-04-2014,83,48,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0
3725,64,1961,PhD,Single,"₹ 84,865.00",0,0,09-05-2013,1,"1,688.00",1248,16,349,43,16,16,1,2,4,9,4,4,0,1,1,1,1,0,3,11,1
3726,39,1986,PhD,Together,"₹ 34,320.00",1,0,16-02-2014,66,17,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,3,11,0
3732,70,1955,Master,Married,"₹ 52,750.00",0,1,04-02-2013,72,860,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,3,11,0
3745,37,1988,2n Cycle,Married,"₹ 23,331.00",1,0,04-09-2012,92,103,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,3,11,0
3749,52,1973,Graduation,Together,"₹ 73,926.00",0,0,02-03-2013,54,"1,580.00",627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,3,11,0
3759,67,1958,Graduation,Together,"₹ 65,196.00",0,2,25-07-2013,34,"1,155.00",743,19,181,12,0,200,2,7,6,11,5,1,1,0,0,0,0,0,3,11,0
3762,39,1986,PhD,Single,"₹ 69,867.00",0,0,02-04-2013,30,925,196,0,512,33,130,54,1,3,5,8,1,1,0,0,0,1,0,0,3,11,1
3766,66,1959,Master,Widow,"₹ 33,051.00",0,0,16-08-2012,15,835,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,0,3,11,1
3767,57,1968,Graduation,Married,"₹ 61,314.00",0,1,25-04-2013,1,"1,008.00",378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,0,3,11,0
3769,53,1972,PhD,Together,,1,0,02-03-2014,17,42,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0
3783,66,1959,PhD,Married,"₹ 52,854.00",1,1,24-03-2014,43,116,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0,3,11,0
3790,69,1956,Graduation,Together,"₹ 34,633.00",2,1,23-01-2014,31,15,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,3,11,0
3798,57,1968,Graduation,Married,"₹ 41,120.00",1,1,06-11-2013,80,81,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,3,11,0
3799,70,1955,Graduation,Married,"₹ 67,225.00",0,1,26-11-2013,4,868,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,3,11,0
3807,70,1955,Graduation,Together,"₹ 59,925.00",0,1,30-11-2012,83,766,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,3,11,0
3828,74,1951,Graduation,Married,"₹ 71,107.00",0,1,17-02-2013,61,"1,327.00",533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,3,11,0
3829,46,1979,Basic,Together,"₹ 24,594.00",1,0,10-12-2013,94,29,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,3,11,0
3830,72,1953,Master,Married,"₹ 59,354.00",0,2,24-04-2014,59,459,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,3,11,0
3834,63,1962,Graduation,Single,"₹ 69,627.00",0,1,17-03-2013,35,861,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,3,11,0
3839,67,1958,Basic,Single,"₹ 15,056.00",1,1,03-05-2013,76,88,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,3,11,0
3846,51,1974,Graduation,Married,"₹ 42,557.00",0,1,29-08-2012,98,270,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,3,11,0
3850,62,1963,Basic,Together,"₹ 14,918.00",0,1,07-12-2012,52,43,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,0,3,11,0
3852,64,1961,Master,Together,"₹ 74,881.00",1,1,08-03-2013,48,964,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,3,11,0
3855,62,1963,Graduation,Married,"₹ 22,419.00",0,0,18-04-2013,74,162,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,3,11,0
3856,65,1960,Graduation,Together,"₹ 63,381.00",0,1,05-10-2012,78,"1,005.00",571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,3,11,0
3859,78,1947,PhD,Together,"₹ 73,059.00",0,1,31-08-2013,36,"1,095.00",410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,3,11,0
3865,48,1977,2n Cycle,Together,"₹ 20,981.00",0,0,30-04-2013,14,73,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,0,3,11,1
3867,78,1947,PhD,Together,"₹ 73,059.00",0,1,31-08-2013,36,"1,095.00",410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,3,11,0
3870,47,1978,2n Cycle,Together,"₹ 63,855.00",0,0,09-02-2013,28,"1,006.00",359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,3,11,0
3878,45,1980,2n Cycle,Single,"₹ 31,859.00",1,0,27-02-2014,3,48,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0
3885,42,1983,PhD,Married,"₹ 33,569.00",1,0,16-10-2013,10,63,16,2,18,3,0,24,1,1,1,2,8,1,1,0,0,0,0,0,3,11,1
3887,55,1970,Graduation,Single,"₹ 27,242.00",1,0,11-11-2012,2,106,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,0,3,11,1
3896,41,1984,Graduation,Married,"₹ 27,255.00",1,0,07-11-2013,3,37,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0
3900,53,1972,Graduation,Married,"₹ 65,685.00",0,1,29-03-2014,54,769,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,3,11,0
3910,50,1975,Graduation,Divorced,"₹ 83,829.00",0,0,08-10-2013,78,"1,862.00",897,161,430,186,161,27,0,4,7,6,1,3,1,0,1,1,0,0,3,11,1
3916,54,1971,PhD,Together,"₹ 49,269.00",1,0,15-08-2012,92,890,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,3,11,0
3919,49,1976,Master,Single,"₹ 72,309.00",0,0,11-03-2013,64,"1,931.00",960,0,883,50,38,0,1,5,6,8,3,1,0,0,0,1,0,0,3,11,1
3921,73,1952,2n Cycle,Widow,"₹ 28,457.00",0,0,28-10-2012,96,205,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0,3,11,0
3924,60,1965,PhD,Divorced,"₹ 57,912.00",0,1,17-03-2014,34,916,801,0,80,0,0,35,5,8,3,12,5,1,0,1,0,0,0,0,3,11,0
3933,45,1980,Graduation,Together,"₹ 44,010.00",1,0,13-10-2012,46,662,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,3,11,0
3934,59,1966,Graduation,Married,"₹ 61,286.00",0,1,02-08-2013,34,608,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,3,11,0
3945,78,1947,PhD,Widow,"₹ 68,117.00",0,1,10-03-2013,80,930,618,44,215,0,17,36,2,11,8,4,6,1,1,0,0,0,0,0,3,11,1
3955,60,1965,Graduation,Divorced,"₹ 4,861.00",0,0,22-06-2014,20,6,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,3,11,0
3967,54,1971,PhD,Married,"₹ 78,931.00",0,0,25-10-2013,19,943,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,3,11,0
3968,55,1970,2n Cycle,Divorced,"₹ 65,706.00",0,0,28-06-2013,77,"1,199.00",918,10,129,13,0,129,1,11,3,12,7,3,0,1,1,0,1,0,3,11,1
3969,51,1974,Master,Together,"₹ 43,018.00",0,1,01-11-2013,46,133,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,3,11,0
3972,49,1976,Graduation,Together,"₹ 50,200.00",1,1,03-04-2013,70,401,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,3,11,0
3979,42,1983,PhD,Divorced,"₹ 90,687.00",0,0,22-05-2013,98,"1,779.00",982,17,672,23,34,51,1,6,2,8,2,1,0,0,1,0,0,0,3,11,1
4001,79,1946,PhD,Together,"₹ 64,014.00",2,1,10-06-2014,56,444,406,0,30,0,0,8,7,8,2,5,7,1,0,0,0,1,0,0,3,11,0
4002,65,1960,PhD,Married,"₹ 77,037.00",0,1,13-10-2013,3,"1,123.00",463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,3,11,0
4012,53,1972,PhD,Together,"₹ 62,220.00",0,1,11-08-2012,55,"1,226.00",799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,0,3,11,1
4023,55,1970,Graduation,Married,"₹ 22,979.00",1,0,06-09-2012,29,115,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,0,3,11,1
4037,49,1976,Graduation,Divorced,"₹ 31,859.00",1,0,14-06-2013,77,20,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0
4042,54,1971,Graduation,Divorced,"₹ 43,300.00",0,1,13-10-2012,87,180,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,0,3,11,1
4047,71,1954,PhD,Married,"₹ 65,324.00",0,1,11-01-2014,0,544,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,3,11,0
4050,59,1966,Master,Married,"₹ 49,605.00",0,0,21-06-2014,65,127,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,3,11,0
4055,33,1992,Basic,Single,"₹ 18,746.00",1,0,29-05-2014,41,64,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,3,11,0
4058,70,1955,PhD,Single,"₹ 61,284.00",0,0,12-10-2013,76,811,618,15,106,20,7,45,1,11,2,8,6,1,0,1,0,0,0,0,3,11,0
4065,49,1976,PhD,Married,"₹ 49,544.00",1,0,12-02-2013,0,404,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,3,11,0
4066,47,1978,2n Cycle,Divorced,"₹ 21,282.00",1,0,11-05-2014,76,46,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,3,11,0
4070,56,1969,PhD,Married,"₹ 94,871.00",0,2,01-09-2012,99,"1,078.00",169,24,553,188,0,144,1,8,5,4,7,2,0,1,1,0,0,0,3,11,1
4073,71,1954,2n Cycle,Married,"₹ 63,564.00",0,0,29-01-2014,0,"1,215.00",769,80,252,15,34,65,1,10,10,7,6,1,1,0,0,0,0,0,3,11,1
4084,50,1975,Graduation,Together,"₹ 60,934.00",0,1,17-01-2014,41,873,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,0,3,11,0
4086,66,1959,Graduation,Married,"₹ 18,690.00",0,0,28-12-2012,77,60,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,3,11,0
4088,63,1962,PhD,Together,"₹ 31,497.00",0,1,06-12-2012,22,155,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,3,11,0
4093,50,1975,Master,Together,"₹ 53,253.00",1,1,11-02-2013,61,436,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,3,11,0
4094,64,1961,Graduation,Married,"₹ 60,544.00",1,1,25-08-2012,92,289,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,3,11,0
4095,54,1971,Graduation,Married,"₹ 37,150.00",1,0,11-09-2012,80,467,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,3,11,0
4096,57,1968,Master,Divorced,"₹ 41,335.00",1,0,26-12-2013,24,187,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,3,11,0
4098,52,1973,Graduation,Married,"₹ 24,639.00",1,1,28-01-2014,3,44,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,3,11,0
4099,53,1972,Graduation,Married,"₹ 30,675.00",1,0,12-11-2012,14,62,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0
4102,50,1975,2n Cycle,Married,"₹ 37,284.00",1,1,29-03-2013,46,23,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,3,11,0
4107,77,1948,PhD,Together,"₹ 46,681.00",0,2,08-10-2013,52,425,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,3,11,0
4114,61,1964,Master,Married,"₹ 79,143.00",0,0,11-08-2012,2,"1,693.00",650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,0,3,11,0
4119,62,1963,Master,Together,"₹ 38,620.00",0,0,11-05-2013,56,318,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,3,11,0
4120,50,1975,2n Cycle,Single,"₹ 49,514.00",1,0,17-12-2013,61,369,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,3,11,0
4122,50,1975,Graduation,Married,"₹ 79,205.00",0,0,29-08-2012,73,895,504,23,117,179,28,44,1,6,5,4,4,1,0,0,0,1,0,0,3,11,1
4127,58,1967,PhD,Married,"₹ 77,766.00",0,1,22-02-2013,97,"1,529.00",1004,59,265,115,59,27,2,11,10,11,6,1,1,0,0,0,0,0,3,11,1
4128,63,1962,PhD,Together,"₹ 56,067.00",0,1,20-07-2013,51,725,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,3,11,0
4136,33,1992,Basic,Single,"₹ 7,500.00",1,0,03-12-2012,63,119,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,3,11,0
4137,77,1948,Graduation,Together,"₹ 70,666.00",0,0,06-12-2013,29,"1,076.00",398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,0,3,11,0
4138,63,1962,Graduation,Single,"₹ 76,624.00",0,1,24-05-2014,68,899,411,106,147,54,115,66,1,5,10,7,1,1,1,0,0,0,0,0,3,11,0
4141,60,1965,Graduation,Together,"₹ 71,613.00",0,0,21-08-2013,26,776,426,49,127,111,21,42,1,8,2,10,4,0,0,0,0,0,0,0,3,11,0
4148,53,1972,Graduation,Married,"₹ 38,988.00",1,2,20-08-2012,90,348,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,3,11,0
4149,77,1948,PhD,Together,"₹ 76,140.00",0,0,13-05-2014,57,"1,348.00",586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,3,11,0
4168,59,1966,Graduation,Single,"₹ 37,070.00",1,1,20-03-2013,30,433,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,0,3,11,1
4174,69,1956,Master,Together,"₹ 55,249.00",0,1,17-04-2014,81,130,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,3,11,0
4179,66,1959,Graduation,Together,"₹ 24,221.00",0,0,20-08-2013,94,55,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,3,11,0
4184,75,1950,PhD,Together,"₹ 52,157.00",0,1,07-06-2014,48,265,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,3,11,0
4186,75,1950,Graduation,Together,"₹ 34,026.00",1,1,05-08-2013,11,76,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,3,11,0
4188,68,1957,Graduation,Single,"₹ 36,864.00",0,1,13-08-2012,53,354,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,0,3,11,1
4198,60,1965,Graduation,Together,"₹ 29,672.00",1,1,12-03-2013,6,25,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,3,11,0
4200,55,1970,Master,Married,"₹ 44,159.00",1,0,17-06-2014,85,275,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,3,11,0
4201,63,1962,Graduation,Single,"₹ 57,967.00",0,1,03-03-2013,39,468,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,0,3,11,0
4207,44,1981,PhD,Married,"₹ 87,171.00",0,0,01-05-2013,27,"1,298.00",1001,44,107,58,44,44,1,6,7,11,2,2,1,0,1,0,0,0,3,11,0
4211,39,1986,Basic,Married,"₹ 20,425.00",1,0,29-10-2012,5,57,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0
4216,44,1981,Graduation,Single,"₹ 91,065.00",0,0,22-02-2013,33,"1,474.00",822,114,108,179,137,114,1,7,9,9,3,2,0,0,1,1,0,0,3,11,1
4220,55,1970,PhD,Married,"₹ 59,892.00",0,1,02-11-2013,26,87,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,3,11,0
4227,57,1968,Master,Together,"₹ 32,889.00",1,1,06-09-2013,78,55,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,3,11,0
4240,47,1978,Graduation,Married,"₹ 17,345.00",1,0,03-11-2012,79,58,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,3,11,0
4246,43,1982,Master,Single,"₹ 6,560.00",0,0,12-12-2013,2,373,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,3,11,0
4248,65,1960,Master,Single,"₹ 98,777.00",0,0,17-02-2014,23,"2,008.00",1000,19,711,125,115,38,0,4,6,9,1,1,0,1,0,0,0,0,3,11,0
4252,60,1965,Graduation,Married,"₹ 44,375.00",0,1,23-03-2014,73,301,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,3,11,0
4259,39,1986,Master,Single,"₹ 19,485.00",2,0,24-09-2013,80,10,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0
4261,79,1946,PhD,Single,"₹ 82,800.00",0,0,24-11-2012,23,"1,315.00",1006,22,115,59,68,45,1,7,6,12,3,2,0,0,1,1,0,0,3,11,1
4268,66,1959,Graduation,Married,"₹ 53,154.00",0,1,09-06-2014,50,158,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,3,11,0
4271,36,1989,2n Cycle,Together,"₹ 38,683.00",1,0,04-10-2012,80,341,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,3,11,0
4278,42,1983,PhD,Single,"₹ 87,188.00",0,0,03-06-2013,73,"1,923.00",910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,0,3,11,1
4279,62,1963,2n Cycle,Single,"₹ 39,548.00",1,1,31-03-2014,87,54,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,3,11,0
4286,55,1970,PhD,Single,"₹ 57,642.00",0,1,09-01-2014,24,679,580,6,58,8,0,27,3,7,6,6,4,1,1,0,0,0,0,0,3,11,0
4290,53,1972,Graduation,Married,"₹ 30,467.00",1,0,19-03-2014,8,24,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0
4297,56,1969,Graduation,Together,"₹ 23,228.00",1,0,26-01-2014,71,40,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,3,11,0
4298,52,1973,PhD,Together,"₹ 20,427.00",1,0,24-03-2014,63,10,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,3,11,0
4299,65,1960,Graduation,Together,"₹ 70,971.00",0,1,21-09-2012,28,"1,825.00",1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,0,3,11,1
4301,54,1971,Master,Married,"₹ 35,178.00",1,0,10-01-2013,10,59,23,1,13,2,2,18,1,1,1,2,7,1,1,0,0,0,0,0,3,11,1
4303,68,1957,PhD,Together,"₹ 6,835.00",0,1,08-12-2012,76,137,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,3,11,0
4310,81,1944,Graduation,Married,"₹ 80,589.00",0,0,22-01-2014,25,"1,428.00",507,93,520,242,40,26,1,5,10,5,1,1,0,0,0,1,0,0,3,11,1
4320,46,1979,Graduation,Single,"₹ 60,152.00",0,1,28-03-2013,6,943,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,3,11,0
4322,67,1958,PhD,Together,"₹ 77,863.00",0,0,27-11-2013,20,"1,291.00",881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,3,11,0
4324,36,1989,Graduation,Married,"₹ 42,387.00",1,0,29-10-2012,42,684,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,0,3,11,0
4328,39,1986,2n Cycle,Married,"₹ 21,955.00",1,0,07-09-2013,81,55,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,3,11,0
4329,41,1984,PhD,Married,"₹ 18,988.00",1,0,23-05-2014,43,16,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,3,11,0
4331,47,1978,Master,Together,"₹ 85,738.00",0,0,23-01-2014,41,"1,371.00",913,26,376,17,26,13,1,3,6,11,1,2,0,1,1,0,0,0,3,11,0
4333,71,1954,Graduation,Together,"₹ 32,144.00",1,1,23-03-2014,76,54,41,0,10,0,0,3,4,2,1,3,7,1,0,1,0,0,0,0,3,11,0
4338,42,1983,Graduation,Single,"₹ 39,062.00",1,0,25-03-2014,28,44,23,0,9,0,0,12,1,1,0,3,4,1,1,0,0,0,0,0,3,11,0
4339,55,1970,PhD,Married,"₹ 67,353.00",0,1,31-12-2013,37,913,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,3,11,0
4345,61,1964,2n Cycle,Single,,1,1,12-01-2014,49,21,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0
4351,70,1955,Graduation,Divorced,"₹ 37,244.00",1,1,27-04-2013,90,55,18,2,10,0,0,25,1,1,1,2,7,1,1,0,0,0,0,0,3,11,0
4356,54,1971,Graduation,Together,"₹ 71,819.00",0,1,28-08-2013,70,"1,574.00",1224,28,140,0,14,168,3,3,3,5,6,2,0,1,1,0,0,0,3,11,0
4368,45,1980,Graduation,Married,"₹ 47,850.00",1,0,03-12-2013,72,134,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,3,11,0
4369,68,1957,Master,Absurd,"₹ 65,487.00",0,0,10-01-2014,48,"1,169.00",240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,3,11,0
4370,59,1966,Graduation,Together,"₹ 43,482.00",2,1,13-11-2013,83,88,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,3,11,0
4376,65,1960,2n Cycle,Single,"₹ 32,218.00",0,0,15-02-2014,27,93,10,24,15,13,1,30,1,2,1,3,7,1,1,0,0,0,0,0,3,11,1
